_id,created_at,name,project_id,updated_at,user_id
4d9563c84bc13c77360001e1,2011-03-24 00:00:00 UTC,My Training Main Page.,4d76ee514bc13c78ea00002b,2011-05-02 16:17:24 UTC,4d76eec24bc13c78ea000035
4d9563e84bc13c77360001e7,2011-03-25 00:00:00 UTC,Database access for PHP host showing course modules   according with current course selected,4d76ee514bc13c78ea00002b,2011-05-02 16:17:23 UTC,4d76eec24bc13c78ea000035
4d9564484bc13c77360001f0,2011-03-25 00:00:00 UTC,GoToMeeting with Jason and  Paul for review of database relations,4d76ee514bc13c78ea00002b,2011-05-02 16:17:24 UTC,4d76eec24bc13c78ea000035
4d9564ef4bc13c77360001ff,2011-03-26 00:00:00 UTC,Explaining project framework to James.,4d76ee514bc13c78ea00002b,2011-05-02 16:17:23 UTC,4d76eec24bc13c78ea000035
4d95653e4bc13c7736000205,2011-03-26 00:00:00 UTC,Javascript work for controlling course modules in My Training,4d76ee514bc13c78ea00002b,2011-05-02 16:17:23 UTC,4d76eec24bc13c78ea000035
4d95659d4bc13c7736000211,2011-03-26 00:00:00 UTC,Fixing search comparison problems in Trainees.,4d76ee514bc13c78ea00002b,2011-05-02 16:17:23 UTC,4d76eec24bc13c78ea000035
4d9565fb4bc13c773600021d,2011-03-27 00:00:00 UTC,Displaying SWFs with module content for a course  using a Jquery plugin,4d76ee514bc13c78ea00002b,2011-05-02 16:17:23 UTC,4d76eec24bc13c78ea000035
4d9567314bc13c773600022f,2011-03-28 00:00:00 UTC,My Training - replacing popup with page replace.,4d76ee514bc13c78ea00002b,2011-05-02 16:17:23 UTC,4d76eec24bc13c78ea000035
4d9567754bc13c7736000235,2011-03-28 00:00:00 UTC,My Training - Updating current module value in TrainingSession table,4d76ee514bc13c78ea00002b,2011-05-02 16:17:23 UTC,4d76eec24bc13c78ea000035
4d9567b84bc13c7736000241,2011-03-28 00:00:00 UTC,Solving problem with telephone number in account details,4d76ee514bc13c78ea00002b,2011-05-02 16:17:23 UTC,4d76eec24bc13c78ea000035
4d9568604bc13c773600024d,2011-03-29 00:00:00 UTC,Assigned users courses table in Course Administration.,4d76ee514bc13c78ea00002b,2011-05-02 16:17:23 UTC,4d76eec24bc13c78ea000035
4d9568854bc13c7736000253,2011-03-29 00:00:00 UTC,Quiz embedding.,4d76ee514bc13c78ea00002b,2011-05-02 16:17:23 UTC,4d76eec24bc13c78ea000035
4d9568e34bc13c7736000264,2011-03-29 00:00:00 UTC,My Customers,4d76ee514bc13c78ea00002b,2011-05-02 16:17:23 UTC,4d76eec24bc13c78ea000035
4d9569324bc13c773600026a,2011-03-29 00:00:00 UTC,Course Administration - Views.,4d76ee514bc13c78ea00002b,2011-05-02 16:17:23 UTC,4d76eec24bc13c78ea000035
4d9569524bc13c7736000270,2011-03-29 00:00:00 UTC,Unassign Trainee.,4d76ee514bc13c78ea00002b,2011-05-02 16:17:23 UTC,4d76eec24bc13c78ea000035
4d9569894bc13c7736000276,2011-03-29 00:00:00 UTC,Course Administration - Validation and testing.,4d76ee514bc13c78ea00002b,2011-05-02 16:17:23 UTC,4d76eec24bc13c78ea000035
4d9569e24bc13c7736000282,2011-03-30 00:00:00 UTC,Buy Now button,4d76ee514bc13c78ea00002b,2011-05-02 16:17:23 UTC,4d76eec24bc13c78ea000035
4d956a2a4bc13c773600028e,2011-03-30 00:00:00 UTC,Sub distributors views,4d76ee514bc13c78ea00002b,2011-05-02 16:17:23 UTC,4d76eec24bc13c78ea000035
4d956a6c4bc13c7736000296,2011-03-30 00:00:00 UTC,Sales and support details on the home page for administrator,4d76ee514bc13c78ea00002b,2011-05-02 16:17:23 UTC,4d76eec24bc13c78ea000035
4d956a944bc13c773600029c,2011-03-30 00:00:00 UTC,GoToMeeting with Jason and Paul,4d76ee514bc13c78ea00002b,2011-05-02 16:17:24 UTC,4d76eec24bc13c78ea000035
4d956ab14bc13c77360002a2,2011-03-30 00:00:00 UTC,Email send function,4d76ee514bc13c78ea00002b,2011-05-02 16:17:23 UTC,4d76eec24bc13c78ea000035
4d956b2e4bc13c77360002b5,2011-03-28 00:00:00 UTC,Course Administration - Bug Fixes,4d76ee514bc13c78ea00002b,2011-05-02 16:17:24 UTC,4d76eec24bc13c78ea000035
4d956b5b4bc13c77360002bb,2011-03-31 00:00:00 UTC,Drupal Auto-login script.,4d76ee514bc13c78ea00002b,2011-05-02 16:17:24 UTC,4d76eec24bc13c78ea000035
4d956b934bc13c77360002c1,2011-03-31 00:00:00 UTC,Database updates for completed courses.,4d76ee514bc13c78ea00002b,2011-05-02 16:17:23 UTC,4d76eec24bc13c78ea000035
4d956bad4bc13c77360002c7,2011-03-31 00:00:00 UTC,Solving problem showing branded header in My Training.,4d76ee514bc13c78ea00002b,2011-05-02 16:17:24 UTC,4d76eec24bc13c78ea000035
4d95721eead1cc571500007f,2011-03-06 00:00:00 UTC,EEBOS. Architectural proposal,4d76ee514bc13c78ea00002b,2011-05-02 16:17:24 UTC,4d7abf8a4bc13c7b3600000c
4d95724cead1cc5715000085,2011-03-07 00:00:00 UTC,Implementing a mvc framework and conectivity with FileMaker PHP API.,4d76ee514bc13c78ea00002b,2011-05-02 16:17:24 UTC,4d7abf8a4bc13c7b3600000c
4d957290ead1cc571500008c,2011-03-10 00:00:00 UTC,Implementing new layout provided by Wayne Atkinson,4d76ee514bc13c78ea00002b,2011-05-02 16:17:24 UTC,4d7abf8a4bc13c7b3600000c
4d9572a7ead1cc5715000092,2011-03-11 00:00:00 UTC,Templates for wiews in the architectural proposal,4d76ee514bc13c78ea00002b,2011-05-02 16:17:24 UTC,4d7abf8a4bc13c7b3600000c
4d9572e7ead1cc5715000098,2011-03-16 00:00:00 UTC,Changing styles in login page.Login Page-add validation login,4d76ee514bc13c78ea00002b,2011-05-02 16:17:24 UTC,4d7abf8a4bc13c7b3600000c
4d957306ead1cc571500009f,2011-03-18 00:00:00 UTC,Attendee My Training - section,4d76ee514bc13c78ea00002b,2011-05-02 16:17:24 UTC,4d7abf8a4bc13c7b3600000c
4d95731dead1cc57150000a5,2011-03-19 00:00:00 UTC,Attendee My Training - start course,4d76ee514bc13c78ea00002b,2011-05-02 16:17:24 UTC,4d7abf8a4bc13c7b3600000c
4d9573f5ead1cc57150000ab,2011-03-21 00:00:00 UTC,"Attendee My Training - (Layout, model, controller) modification",4d76ee514bc13c78ea00002b,2011-05-02 16:17:24 UTC,4d7abf8a4bc13c7b3600000c
4d957435ead1cc57150000b1,2011-03-22 00:00:00 UTC,Admin Reports (initial stage). Changes in Attendee My Training and Reports Not Completed ,4d76ee514bc13c78ea00002b,2011-05-02 16:17:24 UTC,4d7abf8a4bc13c7b3600000c
4d95745cead1cc57150000b7,2011-03-23 00:00:00 UTC,Trainee Not Completed Report - first version of search. Admin Reports modifications.,4d76ee514bc13c78ea00002b,2011-05-02 16:17:24 UTC,4d7abf8a4bc13c7b3600000c
4d957486ead1cc57150000bd,2011-03-24 00:00:00 UTC,Adding PHPExcel support,4d76ee514bc13c78ea00002b,2011-05-02 16:17:24 UTC,4d7abf8a4bc13c7b3600000c
4d9574a0ead1cc57150000c3,2011-03-26 00:00:00 UTC,Training Report - Certificate Expiry. Trainee - Not Completed Reports (second stage) ,4d76ee514bc13c78ea00002b,2011-05-02 16:17:24 UTC,4d7abf8a4bc13c7b3600000c
4d9574c2ead1cc57150000c9,2011-03-27 00:00:00 UTC,Trainee History Report. Unit Expiring Reports. Training Report - Certificate Expiry (final stage) ,4d76ee514bc13c78ea00002b,2011-05-02 16:17:24 UTC,4d7abf8a4bc13c7b3600000c
4d9574fdead1cc57150000cf,2011-03-29 00:00:00 UTC,My Customer (all section),4d76ee514bc13c78ea00002b,2011-05-02 16:17:24 UTC,4d7abf8a4bc13c7b3600000c
4d957520ead1cc57150000d5,2011-03-31 00:00:00 UTC,Make a Sale (partial section),4d76ee514bc13c78ea00002b,2011-05-02 16:17:24 UTC,4d7abf8a4bc13c7b3600000c
4d974589ead1cc69f7000010,2011-03-31 00:00:00 UTC,Adding CDN url's for instruction videos,500b6ee4cb5dc77c9a00009b,2012-08-14 01:29:07 UTC,4d974436ead1cc69f7000005
4d97465cead1cc69f7000016,2011-03-31 00:00:00 UTC,Adding CDN url's for map's,500b6ee4cb5dc77c9a00009b,2012-08-14 01:29:07 UTC,4d974436ead1cc69f7000005
4d97473aead1cc69f700001c,2011-03-31 00:00:00 UTC,Creating hit-test shapes for quizes,500b6ee4cb5dc77c9a00009b,2012-08-14 01:29:07 UTC,4d974436ead1cc69f7000005
4d9747c6ead1cc69f7000022,2011-03-31 00:00:00 UTC,Adding CDN url's to audio files and renaming them,500b6ee4cb5dc77c9a00009b,2012-08-14 01:29:07 UTC,4d974436ead1cc69f7000005
4d9a5c32ead1cc5e4100001c,2011-03-16 00:00:00 UTC,"iPad app rewrite, including the account and search pages, adding connectivity checks, adding offline free and premium modes, account sync'ing and receipt offline and online storage",4d82256aead1cc4d08000009,2011-05-02 16:17:23 UTC,4d707b1d4bc13c7795000004
4d9a5ca9ead1cc5e4100001e,2011-03-16 00:00:00 UTC,"General Bug Fixing in several parts of the application, including UI changes and fixes",4d82256aead1cc4d08000009,2011-05-02 16:17:23 UTC,4d707b1d4bc13c7795000004
4daa28a3ead1cc5e41000033,2011-04-16 00:00:00 UTC,Bug Fixing prior to Release,4d82256aead1cc4d08000009,2011-05-17 19:17:08 UTC,4d707b1d4bc13c7795000004
4daa28bdead1cc5e41000035,2011-04-16 00:00:00 UTC,UI Cleanups and fixes prior to release,4d82256aead1cc4d08000009,2011-05-17 19:17:08 UTC,4d707b1d4bc13c7795000004
4dab1a68ead1cc5e4100003c,2011-04-01 00:00:00 UTC,Make a sale development- html creation - database information retrieval,4d76ee514bc13c78ea00002b,2011-05-02 16:17:23 UTC,4d76eec24bc13c78ea000035
4dab1c1eead1cc5e41000042,2011-04-01 00:00:00 UTC,Certificates creation - Information retrieval from database and modifications in history report,4d76ee514bc13c78ea00002b,2011-05-02 16:17:23 UTC,4d76eec24bc13c78ea000035
4dab1c7cead1cc5e41000048,2011-04-02 00:00:00 UTC,"Renewal opportunities (listing and details) development - html creation, database access",4d76ee514bc13c78ea00002b,2011-05-02 16:17:23 UTC,4d76eec24bc13c78ea000035
4dab1ca7ead1cc5e4100004e,2011-04-03 00:00:00 UTC,Adding Sales and commission  option,4d76ee514bc13c78ea00002b,2011-05-02 16:17:23 UTC,4d76eec24bc13c78ea000035
4dab1e54ead1cc5e41000054,2011-04-05 00:00:00 UTC,Update course administration according with database changes in LMS table,4d76ee514bc13c78ea00002b,2011-05-02 16:17:23 UTC,4d76eec24bc13c78ea000035
4dab201dead1cc5e4100005a,2011-04-05 00:00:00 UTC,Fixing problem with current module selected for updating only when selected is grater than current,4d76ee514bc13c78ea00002b,2011-05-02 16:17:23 UTC,4d76eec24bc13c78ea000035
4dab206fead1cc5e41000060,2011-04-05 00:00:00 UTC,Review for bugs in IE and  uploader  bug review,4d76ee514bc13c78ea00002b,2011-05-02 16:17:23 UTC,4d76eec24bc13c78ea000035
4dab20a4ead1cc5e41000066,2011-04-06 00:00:00 UTC,Adding Accepted disclaimer validation after user login ,4d76ee514bc13c78ea00002b,2011-05-02 16:17:23 UTC,4d76eec24bc13c78ea000035
4dab20c0ead1cc5e4100006c,2011-04-07 00:00:00 UTC,Solving Bug 836-OLE - printed certs,4d76ee514bc13c78ea00002b,2011-05-02 16:17:23 UTC,4d76eec24bc13c78ea000035
4dab20e0ead1cc5e41000072,2011-04-07 00:00:00 UTC,Solving Bug  send emails table in courses admin - needs tidy up,4d76ee514bc13c78ea00002b,2011-05-02 16:17:23 UTC,4d76eec24bc13c78ea000035
4dab20f7ead1cc5e41000078,2011-04-07 00:00:00 UTC,Solving  Bug 357 OLE - training history look and feel,4d76ee514bc13c78ea00002b,2011-05-02 16:17:23 UTC,4d76eec24bc13c78ea000035
4dab2115ead1cc5e4100007e,2011-04-08 00:00:00 UTC,Solving bug Showing icon for email send and not send,4d76ee514bc13c78ea00002b,2011-05-02 16:17:23 UTC,4d76eec24bc13c78ea000035
4dab212dead1cc5e41000084,2011-04-08 00:00:00 UTC,Solving bug 879 OLE - when does a course go from assigned to live,4d76ee514bc13c78ea00002b,2011-05-02 16:17:23 UTC,4d76eec24bc13c78ea000035
4dab2141ead1cc5e4100008a,2011-04-08 00:00:00 UTC,875  OLE - course admin page - assign units page - look and feel,4d76ee514bc13c78ea00002b,2011-05-02 16:17:23 UTC,4d76eec24bc13c78ea000035
4dab215fead1cc5e41000090,2011-04-08 00:00:00 UTC,Team scrum ,4d76ee514bc13c78ea00002b,2011-05-02 16:17:23 UTC,4d76eec24bc13c78ea000035
4dab2176ead1cc5e41000096,2011-04-08 00:00:00 UTC,Bug fixing 803 OLE - Units expiry page is showing the wrong data,4d76ee514bc13c78ea00002b,2011-05-02 16:17:23 UTC,4d76eec24bc13c78ea000035
4dab218bead1cc5e4100009c,2011-04-10 00:00:00 UTC,"Fixing 849 OLE - training reports, trainee activity",4d76ee514bc13c78ea00002b,2011-05-02 16:17:23 UTC,4d76eec24bc13c78ea000035
